date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:43:20	181955/181955	---M--	200	added ('OK')	image/jpeg	etag:%222c6c3-563879ef2cb80%22	https://html.iwthemes.com/sportscup/run/img/locations/1.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/locations/1.jpg	(from https://html.iwthemes.com/sportscup/run/index.html)
13:43:20	114780/114780	---M--	200	added ('OK')	image/jpeg	etag:%221c05c-563879d661100%22	https://html.iwthemes.com/sportscup/run/img/blog/4.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/blog/4.jpg	(from https://html.iwthemes.com/sportscup/run/index.html)
13:43:20	150260/150260	---M--	200	added ('OK')	image/jpeg	etag:%2224af4-563879ef2cb80%22	https://html.iwthemes.com/sportscup/run/img/locations/2.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/locations/2.jpg	(from https://html.iwthemes.com/sportscup/run/index.html)
13:43:20	166558/166558	---M--	200	added ('OK')	image/jpeg	etag:%2228a9e-563879f2fd480%22	https://html.iwthemes.com/sportscup/run/img/locations/3.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/locations/3.jpg	(from https://html.iwthemes.com/sportscup/run/index.html)
13:43:20	36933/36933	---M--	200	added ('OK')	image/png	etag:%229045-562a9b22f6980%22	https://html.iwthemes.com/sportscup/run/img/adds/sidebar.png	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/adds/sidebar.png	(from https://html.iwthemes.com/sportscup/run/index.html)
13:43:21	93100/93100	---MCZ	200	added ('OK')	text/javascript	etag:W/%2216bac-562a9aef77000%22	https://html.iwthemes.com/sportscup/run/assets/js/jquery.js	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/assets/js/jquery.js	(from https://html.iwthemes.com/sportscup/run/index.html)
13:43:21	18994/18994	---MCZ	200	added ('OK')	text/javascript	etag:W/%224a32-562a9aed8eb80%22	https://html.iwthemes.com/sportscup/run/assets/js/popper.min.js	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/assets/js/popper.min.js	(from https://html.iwthemes.com/sportscup/run/index.html)
13:43:21	51144/51144	---MCZ	200	added ('OK')	text/javascript	etag:W/%22c7c8-562a9aed8eb80%22	https://html.iwthemes.com/sportscup/run/assets/js/bootstrap.min.js	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/assets/js/bootstrap.min.js	(from https://html.iwthemes.com/sportscup/run/index.html)
13:43:21	167233/167233	---MCZ	200	added ('OK')	text/javascript	etag:W/%2228d41-5651ea028b580%22	https://html.iwthemes.com/sportscup/run/assets/js/theme-scripts.js	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/assets/js/theme-scripts.js	(from https://html.iwthemes.com/sportscup/run/index.html)
13:43:21	8764/8764	---MCZ	200	added ('OK')	text/javascript	etag:W/%22223c-59f6bff792600%22	https://html.iwthemes.com/sportscup/run/assets/js/theme-main.js	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/assets/js/theme-main.js	(from https://html.iwthemes.com/sportscup/run/index.html)
13:43:22	12332/12332	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266ddccf5-302c%22	https://html.iwthemes.com/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js	(from https://html.iwthemes.com/sportscup/run/index.html)
13:43:23	27466/27466	---MCZ	200	added ('OK')	text/css	etag:W/%224fbd15cb6047af93373f4f895639c8bf%22	https://maxcdn.bootstrapcdn.com/font-awesome/4.5.0/css/font-awesome.min.css	C:/Users/AJAY/Desktop/spo/maxcdn.bootstrapcdn.com/font-awesome/4.5.0/css/font-awesome.min.css	(from https://html.iwthemes.com/sportscup/run/assets/css/main.css)
13:43:23	199/199	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Sep%202024%2007:40:13%20GMT	https://html.iwthemes.com/sportscup/img/img-theme/ajax-loader.gif	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/img/img-theme/ajax-loader.html	(from https://html.iwthemes.com/sportscup/run/assets/css/main.css)
13:43:23	2048/2048	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22800-562a9afeb9400%22	https://html.iwthemes.com/sportscup/run/assets/fonts/slick/slick.eot	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/assets/fonts/slick/slick.eot	(from https://html.iwthemes.com/sportscup/run/assets/css/main.css)
13:43:24	2048/2048	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22800-562a9afeb9400%22	https://html.iwthemes.com/sportscup/run/assets/fonts/slick/slick.eot?	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/assets/fonts/slick/slickd41d.eot	(from https://html.iwthemes.com/sportscup/run/assets/css/main.css)
13:43:24	1380/1380	---M--	200	added ('OK')	font/woff	etag:%22564-562a9afeb9400%22	https://html.iwthemes.com/sportscup/run/assets/fonts/slick/slick.woff	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/assets/fonts/slick/slick.woff	(from https://html.iwthemes.com/sportscup/run/assets/css/main.css)
13:43:25	1892/1892	---MCZ	200	added ('OK')	font/ttf	etag:W/%22764-562a9afeb9400%22	https://html.iwthemes.com/sportscup/run/assets/fonts/slick/slick.ttf	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/assets/fonts/slick/slick.ttf	(from https://html.iwthemes.com/sportscup/run/assets/css/main.css)
13:43:25	2152/2152	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22868-562a9afeb9400%22	https://html.iwthemes.com/sportscup/run/assets/fonts/slick/slick.svg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/assets/fonts/slick/slick.svg	(from https://html.iwthemes.com/sportscup/run/assets/css/main.css)
13:43:25	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-562a9b52a5a00%22	https://html.iwthemes.com/sportscup/run/img/img-theme/ajax-loader.gif	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/img-theme/ajax-loader.gif	(from https://html.iwthemes.com/sportscup/run/assets/css/main.css)
13:43:26	1432/1432	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22598-5651ea1b57000%22	https://html.iwthemes.com/sportscup/run/img/img-theme/icons.svg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/img-theme/icons.svg	(from https://html.iwthemes.com/sportscup/run/assets/css/main.css)
13:43:26	2889/2889	---M--	200	added ('OK')	image/png	etag:%22b49-562a9b5676300%22	https://html.iwthemes.com/sportscup/run/img/img-theme/ui.totop.png	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/img-theme/ui.totop.png	(from https://html.iwthemes.com/sportscup/run/assets/css/main.css)
13:43:26	511/511	---M--	200	added ('OK')	image/png	etag:%221ff-562a9b52a5a00%22	https://html.iwthemes.com/sportscup/run/img/img-theme/accordion-ico.png	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/img-theme/accordion-ico.png	(from https://html.iwthemes.com/sportscup/run/assets/css/main.css)
13:43:27	45/45	---M--	200	added ('OK')	image/gif	etag:%222d-562a9b548de80%22	https://html.iwthemes.com/sportscup/run/img/img-theme/line_tree1.gif	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/img-theme/line_tree1.gif	(from https://html.iwthemes.com/sportscup/run/assets/css/main.css)
13:43:27	52/52	---M--	200	added ('OK')	image/gif	etag:%2234-562a9b548de80%22	https://html.iwthemes.com/sportscup/run/img/img-theme/line_tree2.gif	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/img-theme/line_tree2.gif	(from https://html.iwthemes.com/sportscup/run/assets/css/main.css)
13:43:27	1102/1102	---M--	200	added ('OK')	image/gif	etag:%2244e-562a9b52a5a00%22	https://html.iwthemes.com/sportscup/run/img/img-theme/border-pattern.gif	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/img-theme/border-pattern.gif	(from https://html.iwthemes.com/sportscup/run/assets/css/main.css)
13:43:28	3236/3236	---M--	200	added ('OK')	image/png	etag:%22ca4-5651ea1b57000%22	https://html.iwthemes.com/sportscup/run/img/img-theme/plan-shadow.png	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/img-theme/plan-shadow.png	(from https://html.iwthemes.com/sportscup/run/assets/css/main.css)
13:43:28	1199/1199	---M--	200	added ('OK')	image/jpeg	etag:%224af-562a9b6b71480%22	https://html.iwthemes.com/sportscup/run/img/testimonials/1.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/testimonials/1.jpg	(from https://html.iwthemes.com/sportscup/run/index-2.html)
13:43:29	1210/1210	---M--	200	added ('OK')	image/jpeg	etag:%224ba-562a9b6b71480%22	https://html.iwthemes.com/sportscup/run/img/testimonials/2.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/testimonials/2.jpg	(from https://html.iwthemes.com/sportscup/run/index-2.html)
13:43:29	1193/1193	---M--	200	added ('OK')	image/jpeg	etag:%224a9-562a9b6d59900%22	https://html.iwthemes.com/sportscup/run/img/testimonials/3.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/testimonials/3.jpg	(from https://html.iwthemes.com/sportscup/run/index-2.html)
13:43:29	1210/1210	---M--	200	added ('OK')	image/jpeg	etag:%224ba-562a9b6d59900%22	https://html.iwthemes.com/sportscup/run/img/testimonials/4.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/testimonials/4.jpg	(from https://html.iwthemes.com/sportscup/run/index-2.html)
13:43:30	88072/88072	---M--	200	added ('OK')	image/jpeg	etag:%2215808-563879de02300%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/colombia.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/colombia.jpg	(from https://html.iwthemes.com/sportscup/run/index-2.html)
13:43:31	106549/106549	---M--	200	added ('OK')	image/jpeg	etag:%221a035-563879e3bb080%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/rusia.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/rusia.jpg	(from https://html.iwthemes.com/sportscup/run/index-2.html)
13:43:31	74689/74689	---M--	200	added ('OK')	image/jpeg	etag:%22123c1-563879de02300%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/brazil.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/brazil.jpg	(from https://html.iwthemes.com/sportscup/run/index-2.html)
13:43:32	96654/96654	---M--	200	added ('OK')	image/jpeg	etag:%221798e-563879dc19e80%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/argentina.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/argentina.jpg	(from https://html.iwthemes.com/sportscup/run/index-2.html)
13:43:32	5131/5131	---M--	200	added ('OK')	image/gif	etag:%22140b-5651ea196eb80%22	https://html.iwthemes.com/sportscup/run/img/grid/loading.gif	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/grid/loading.gif	(from https://html.iwthemes.com/sportscup/run/index-2.html)
13:43:33	56357/56357	---M--	200	added ('OK')	image/jpeg	etag:%22dc25-5651ea13b5e00%22	https://html.iwthemes.com/sportscup/run/img/grid/1.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/grid/1.jpg	(from https://html.iwthemes.com/sportscup/run/index-2.html)
13:43:33	58401/58401	---M--	200	added ('OK')	image/jpeg	etag:%22e421-5651ea159e280%22	https://html.iwthemes.com/sportscup/run/img/grid/2.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/grid/2.jpg	(from https://html.iwthemes.com/sportscup/run/index-2.html)
13:43:34	270246/270246	---M--	200	added ('OK')	image/jpeg	etag:%2241fa6-5651ea1786700%22	https://html.iwthemes.com/sportscup/run/img/grid/3.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/grid/3.jpg	(from https://html.iwthemes.com/sportscup/run/index-2.html)
13:43:34	55428/55428	---M--	200	added ('OK')	image/jpeg	etag:%22d884-5651ea1786700%22	https://html.iwthemes.com/sportscup/run/img/grid/4.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/grid/4.jpg	(from https://html.iwthemes.com/sportscup/run/index-2.html)
13:43:34	54536/54536	---M--	200	added ('OK')	image/jpeg	etag:%22d508-5651ea1786700%22	https://html.iwthemes.com/sportscup/run/img/grid/5.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/grid/5.jpg	(from https://html.iwthemes.com/sportscup/run/index-2.html)
13:43:34	15133/15133	---M--	200	added ('OK')	image/jpeg	etag:%223b1d-5651ea1786700%22	https://html.iwthemes.com/sportscup/run/img/grid/6.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/grid/6.jpg	(from https://html.iwthemes.com/sportscup/run/index-2.html)
13:43:35	19781/19781	---M--	200	added ('OK')	image/jpeg	etag:%224d45-5651ea1786700%22	https://html.iwthemes.com/sportscup/run/img/grid/7.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/grid/7.jpg	(from https://html.iwthemes.com/sportscup/run/index-2.html)
13:43:36	56414/56414	---M--	200	added ('OK')	image/jpeg	etag:%22dc5e-5651ea1786700%22	https://html.iwthemes.com/sportscup/run/img/grid/8.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/grid/8.jpg	(from https://html.iwthemes.com/sportscup/run/index-2.html)
13:43:36	139804/139804	---M--	200	added ('OK')	image/jpeg	etag:%222221c-5651ea196eb80%22	https://html.iwthemes.com/sportscup/run/img/grid/9.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/grid/9.jpg	(from https://html.iwthemes.com/sportscup/run/index-2.html)
13:43:36	48605/48605	---M--	200	added ('OK')	image/jpeg	etag:%22bddd-5651ea13b5e00%22	https://html.iwthemes.com/sportscup/run/img/grid/10.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/grid/10.jpg	(from https://html.iwthemes.com/sportscup/run/index-2.html)
13:43:37	53332/53332	---M--	200	added ('OK')	image/jpeg	etag:%22d054-5651ea13b5e00%22	https://html.iwthemes.com/sportscup/run/img/grid/11.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/grid/11.jpg	(from https://html.iwthemes.com/sportscup/run/index-2.html)
13:43:39	51010/51010	---M--	200	added ('OK')	image/jpeg	etag:%22c742-5651ea159e280%22	https://html.iwthemes.com/sportscup/run/img/grid/13.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/grid/13.jpg	(from https://html.iwthemes.com/sportscup/run/index-2.html)
13:43:39	100928/100928	---M--	200	added ('OK')	image/jpeg	etag:%2218a40-5651ea13b5e00%22	https://html.iwthemes.com/sportscup/run/img/grid/12.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/grid/12.jpg	(from https://html.iwthemes.com/sportscup/run/index-2.html)
13:43:40	55416/55416	---M--	200	added ('OK')	image/jpeg	etag:%22d878-5651ea159e280%22	https://html.iwthemes.com/sportscup/run/img/grid/14.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/grid/14.jpg	(from https://html.iwthemes.com/sportscup/run/index-2.html)
13:43:40	58065/58065	---M--	200	added ('OK')	image/jpeg	etag:%22e2d1-5651ea159e280%22	https://html.iwthemes.com/sportscup/run/img/grid/15.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/grid/15.jpg	(from https://html.iwthemes.com/sportscup/run/index-2.html)
13:43:41	17143/17143	---M--	200	added ('OK')	image/jpeg	etag:%2242f7-5651ea159e280%22	https://html.iwthemes.com/sportscup/run/img/grid/16.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/grid/16.jpg	(from https://html.iwthemes.com/sportscup/run/index-2.html)
13:43:42	6905/6905	---M--	200	added ('OK')	image/png	etag:%221af9-562a9b6989000%22	https://html.iwthemes.com/sportscup/run/img/sponsors/1.png	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/sponsors/1.png	(from https://html.iwthemes.com/sportscup/run/index-4.html)
13:43:42	9790/9790	---M--	200	added ('OK')	image/png	etag:%22263e-562a9b6989000%22	https://html.iwthemes.com/sportscup/run/img/sponsors/2.png	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/sponsors/2.png	(from https://html.iwthemes.com/sportscup/run/index-4.html)
13:43:42	7154/7154	---M--	200	added ('OK')	image/png	etag:%221bf2-562a9b6989000%22	https://html.iwthemes.com/sportscup/run/img/sponsors/3.png	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/sponsors/3.png	(from https://html.iwthemes.com/sportscup/run/index-4.html)
13:43:43	7161/7161	---M--	200	added ('OK')	image/png	etag:%221bf9-562a9b6989000%22	https://html.iwthemes.com/sportscup/run/img/sponsors/4.png	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/sponsors/4.png	(from https://html.iwthemes.com/sportscup/run/index-4.html)
13:43:43	5522/5522	---M--	200	added ('OK')	image/png	etag:%221592-562a9b6989000%22	https://html.iwthemes.com/sportscup/run/img/sponsors/5.png	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/sponsors/5.png	(from https://html.iwthemes.com/sportscup/run/index-4.html)
13:43:44	1831/1831	---M--	200	added ('OK')	image/png	etag:%22727-5651ea0dfd080%22	https://html.iwthemes.com/sportscup/run/img/logo-light.png	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/logo-light.png	(from https://html.iwthemes.com/sportscup/run/index-5.html)
13:43:44	64085/64085	---M--	200	added ('OK')	image/jpeg	etag:%22fa55-563879f115000%22	https://html.iwthemes.com/sportscup/run/img/locations/4.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/locations/4.jpg	(from https://html.iwthemes.com/sportscup/run/index-6.html)
13:43:44	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266ddccf5-4d7%22	https://html.iwthemes.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://html.iwthemes.com/sportscup/run/contact.html)
13:43:45	73788/73788	---M--	200	added ('OK')	image/jpeg	etag:%221203c-562a9b3421200%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/arabia.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/arabia.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
13:43:45	49354/49354	---M--	200	added ('OK')	image/jpeg	etag:%22c0ca-562a9b3daa880%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/egypt.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/egypt.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
13:43:46	77412/77412	---M--	200	added ('OK')	image/jpeg	etag:%2212e64-562a9b4cecc80%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/uruguay.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/uruguay.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
13:43:46	111137/111137	---M--	200	added ('OK')	image/jpeg	etag:%221b221-563879e1d2c00%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/portugal.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/portugal.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
13:43:47	79867/79867	---M--	200	added ('OK')	image/jpeg	etag:%22137fb-563879e3bb080%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/spain.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/spain.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
13:43:47	69370/69370	---M--	200	added ('OK')	image/jpeg	etag:%2210efa-562a9b4363600%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/morocco.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/morocco.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
13:43:47	62481/62481	---M--	200	added ('OK')	image/jpeg	etag:%22f411-562a9b417b180%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/iran.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/iran.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
13:43:48	67302/67302	---M--	200	added ('OK')	image/jpeg	etag:%22106e6-563879dfea780%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/france.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/france.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
13:43:48	106690/106690	---M--	200	added ('OK')	image/jpeg	etag:%221a0c2-563879dc19e80%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/australia.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/australia.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
13:43:49	78199/78199	---M--	200	added ('OK')	image/jpeg	etag:%2213177-562a9b4363600%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/peru.jpeg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/peru.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
13:43:49	77416/77416	---M--	200	added ('OK')	image/jpeg	etag:%2212e68-562a9b3daa880%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/denmark.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/denmark.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
13:43:50	79185/79185	---M--	200	added ('OK')	image/jpeg	etag:%2213551-562a9b3f92d00%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/iceland.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/iceland.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
13:43:50	68733/68733	---M--	200	added ('OK')	image/jpeg	etag:%2210c7d-562a9b3bc2400%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/croatia.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/croatia.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
13:43:51	55614/55614	---M--	200	added ('OK')	image/jpeg	etag:%22d93e-562a9b4363600%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/nigeria.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/nigeria.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
13:43:51	59817/59817	---M--	200	added ('OK')	image/jpeg	etag:%22e9a9-563879e78b980%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/switzerland.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/switzerland.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
13:43:52	109555/109555	---M--	200	added ('OK')	image/jpeg	etag:%221abf3-563879de02300%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/costa-rica.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/costa-rica.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
13:43:53	83827/83827	---M--	200	added ('OK')	image/jpeg	etag:%2214773-563879e3bb080%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/serbia.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/serbia.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
13:43:54	91187/91187	---M--	200	added ('OK')	image/jpeg	etag:%2216433-562a9b3f92d00%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/germany.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/germany.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
13:43:54	94032/94032	---M--	200	added ('OK')	image/jpeg	etag:%2216f50-563879dfea780%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/mexico.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/mexico.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
13:43:55	101095/101095	---M--	200	added ('OK')	image/jpeg	etag:%2218ae7-563879e5a3500%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/sweden.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/sweden.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
13:43:55	90978/90978	---M--	200	added ('OK')	image/jpeg	etag:%2216362-563879de02300%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/corea.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/corea.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
13:43:56	97160/97160	---M--	200	added ('OK')	image/jpeg	etag:%2217b88-563879dc19e80%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/belgium.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/belgium.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
13:43:57	92622/92622	---M--	200	added ('OK')	image/jpeg	etag:%22169ce-562a9b454ba80%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/panama.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/panama.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
13:43:57	70019/70019	---M--	200	added ('OK')	image/jpeg	etag:%2211183-562a9b4cecc80%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/tunisia.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/tunisia.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
13:43:58	81064/81064	---M--	200	added ('OK')	image/jpeg	etag:%2213ca8-562a9b3daa880%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/england.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/england.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
13:43:58	61919/61919	---M--	200	added ('OK')	image/jpeg	etag:%22f1df-562a9b454ba80%22	https://html.iwthemes.com/sportscup/run/img/clubs-teams/poland.jpg	C:/Users/AJAY/Desktop/spo/html.iwthemes.com/sportscup/run/img/clubs-teams/poland.jpg	(from https://html.iwthemes.com/sportscup/run/teams.html)
